transaction_id,date,product_id,product_name,product_category,quantity,ppu,amount,customer_id,region,company_name
T029723,2025-06-27,PROD-002,Wireless Mechanical Keyboard,Electronics,9,380000,3420000,Customer-031,Bago,Prestige Supplies Ltd.
T029724,2025-06-27,PROD-009,Adjustable Monitor Arm,Furniture,2,195000,390000,Customer-031,Bago,Prestige Supplies Ltd.
T029725,2025-06-27,PROD-005,Noise-Cancelling Headphones,Electronics,1,900000,900000,Customer-031,Bago,Prestige Supplies Ltd.
T029799,2025-06-28,PROD-004,Standing Desk Converter,Furniture,1,500000,500000,Customer-031,Bago,Prestige Supplies Ltd.
T029800,2025-06-28,PROD-008,Executive Ballpoint Pen Box,Office Supplies,9,70000,630000,Customer-031,Bago,Prestige Supplies Ltd.
T029861,2025-06-29,PROD-005,Noise-Cancelling Headphones,Electronics,7,900000,6300000,Customer-031,Bago,Prestige Supplies Ltd.
T029862,2025-06-29,PROD-001,Ergonomic Mesh Chair,Furniture,5,750000,3750000,Customer-031,Bago,Prestige Supplies Ltd.
T029863,2025-06-29,PROD-005,Noise-Cancelling Headphones,Electronics,5,900000,4500000,Customer-031,Bago,Prestige Supplies Ltd.
T029947,2025-06-30,PROD-003,27-inch 4K Monitor,Electronics,5,1200000,6000000,Customer-031,Bago,Prestige Supplies Ltd.
T029948,2025-06-30,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,70000,280000,Customer-031,Bago,Prestige Supplies Ltd.
T029949,2025-06-30,PROD-004,Standing Desk Converter,Furniture,5,500000,2500000,Customer-031,Bago,Prestige Supplies Ltd.
T029950,2025-06-30,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-031,Bago,Prestige Supplies Ltd.
T000059,2025-01-01,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-032,Taunggyi,Capital Partners Ltd.
T000060,2025-01-01,PROD-005,Noise-Cancelling Headphones,Electronics,4,900000,3600000,Customer-032,Taunggyi,Capital Partners Ltd.
T000061,2025-01-01,PROD-001,Ergonomic Mesh Chair,Furniture,9,750000,6750000,Customer-032,Taunggyi,Capital Partners Ltd.
T000362,2025-01-02,PROD-001,Ergonomic Mesh Chair,Furniture,10,750000,7500000,Customer-032,Taunggyi,Capital Partners Ltd.
T000363,2025-01-02,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,25500,229500,Customer-032,Taunggyi,Capital Partners Ltd.
T000364,2025-01-02,PROD-003,27-inch 4K Monitor,Electronics,9,1200000,10800000,Customer-032,Taunggyi,Capital Partners Ltd.
T000365,2025-01-02,PROD-007,USB-C Docking Station,Electronics,8,340000,2720000,Customer-032,Taunggyi,Capital Partners Ltd.
T000664,2025-01-03,PROD-002,Wireless Mechanical Keyboard,Electronics,5,380000,1900000,Customer-032,Taunggyi,Capital Partners Ltd.
T000665,2025-01-03,PROD-003,27-inch 4K Monitor,Electronics,2,1200000,2400000,Customer-032,Taunggyi,Capital Partners Ltd.
T000666,2025-01-03,PROD-003,27-inch 4K Monitor,Electronics,8,1200000,9600000,Customer-032,Taunggyi,Capital Partners Ltd.
T000976,2025-01-04,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-032,Taunggyi,Capital Partners Ltd.
T000977,2025-01-04,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-032,Taunggyi,Capital Partners Ltd.
T000978,2025-01-04,PROD-002,Wireless Mechanical Keyboard,Electronics,4,380000,1520000,Customer-032,Taunggyi,Capital Partners Ltd.
T000979,2025-01-04,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-032,Taunggyi,Capital Partners Ltd.
T001259,2025-01-05,PROD-005,Noise-Cancelling Headphones,Electronics,2,900000,1800000,Customer-032,Taunggyi,Capital Partners Ltd.
T001260,2025-01-05,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,25500,229500,Customer-032,Taunggyi,Capital Partners Ltd.
T001581,2025-01-06,PROD-007,USB-C Docking Station,Electronics,3,340000,1020000,Customer-032,Taunggyi,Capital Partners Ltd.
T001582,2025-01-06,PROD-001,Ergonomic Mesh Chair,Furniture,9,750000,6750000,Customer-032,Taunggyi,Capital Partners Ltd.
T001916,2025-01-07,PROD-007,USB-C Docking Station,Electronics,7,340000,2380000,Customer-032,Taunggyi,Capital Partners Ltd.
T001917,2025-01-07,PROD-001,Ergonomic Mesh Chair,Furniture,7,750000,5250000,Customer-032,Taunggyi,Capital Partners Ltd.
T001918,2025-01-07,PROD-003,27-inch 4K Monitor,Electronics,7,1200000,8400000,Customer-032,Taunggyi,Capital Partners Ltd.
T001919,2025-01-07,PROD-003,27-inch 4K Monitor,Electronics,1,1200000,1200000,Customer-032,Taunggyi,Capital Partners Ltd.
T001920,2025-01-07,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-032,Taunggyi,Capital Partners Ltd.
T002209,2025-01-08,PROD-005,Noise-Cancelling Headphones,Electronics,1,900000,900000,Customer-032,Taunggyi,Capital Partners Ltd.
T002210,2025-01-08,PROD-001,Ergonomic Mesh Chair,Furniture,1,750000,750000,Customer-032,Taunggyi,Capital Partners Ltd.
T002478,2025-01-09,PROD-002,Wireless Mechanical Keyboard,Electronics,10,380000,3800000,Customer-032,Taunggyi,Capital Partners Ltd.
T002479,2025-01-09,PROD-007,USB-C Docking Station,Electronics,4,340000,1360000,Customer-032,Taunggyi,Capital Partners Ltd.
T002480,2025-01-09,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-032,Taunggyi,Capital Partners Ltd.
T002770,2025-01-10,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,70000,280000,Customer-032,Taunggyi,Capital Partners Ltd.
T002771,2025-01-10,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-032,Taunggyi,Capital Partners Ltd.
T002772,2025-01-10,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,25500,51000,Customer-032,Taunggyi,Capital Partners Ltd.
T003075,2025-01-11,PROD-001,Ergonomic Mesh Chair,Furniture,1,750000,750000,Customer-032,Taunggyi,Capital Partners Ltd.
T003076,2025-01-11,PROD-004,Standing Desk Converter,Furniture,4,500000,2000000,Customer-032,Taunggyi,Capital Partners Ltd.
T003077,2025-01-11,PROD-004,Standing Desk Converter,Furniture,8,500000,4000000,Customer-032,Taunggyi,Capital Partners Ltd.
T003078,2025-01-11,PROD-003,27-inch 4K Monitor,Electronics,8,1200000,9600000,Customer-032,Taunggyi,Capital Partners Ltd.
T003079,2025-01-11,PROD-004,Standing Desk Converter,Furniture,2,500000,1000000,Customer-032,Taunggyi,Capital Partners Ltd.
T003080,2025-01-11,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,70000,420000,Customer-032,Taunggyi,Capital Partners Ltd.
T003081,2025-01-11,PROD-010,Webcam 1080p HD,Electronics,4,180000,720000,Customer-032,Taunggyi,Capital Partners Ltd.
T003082,2025-01-11,PROD-005,Noise-Cancelling Headphones,Electronics,7,900000,6300000,Customer-032,Taunggyi,Capital Partners Ltd.
T003393,2025-01-12,PROD-010,Webcam 1080p HD,Electronics,9,180000,1620000,Customer-032,Taunggyi,Capital Partners Ltd.
T003394,2025-01-12,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-032,Taunggyi,Capital Partners Ltd.
T003395,2025-01-12,PROD-005,Noise-Cancelling Headphones,Electronics,10,900000,9000000,Customer-032,Taunggyi,Capital Partners Ltd.
T003681,2025-01-13,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,25500,102000,Customer-032,Taunggyi,Capital Partners Ltd.
T003976,2025-01-14,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,25500,204000,Customer-032,Taunggyi,Capital Partners Ltd.
T003977,2025-01-14,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-032,Taunggyi,Capital Partners Ltd.
T004596,2025-01-16,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-032,Taunggyi,Capital Partners Ltd.
T004597,2025-01-16,PROD-004,Standing Desk Converter,Furniture,4,500000,2000000,Customer-032,Taunggyi,Capital Partners Ltd.
T004903,2025-01-17,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-032,Taunggyi,Capital Partners Ltd.
T004904,2025-01-17,PROD-003,27-inch 4K Monitor,Electronics,10,1200000,12000000,Customer-032,Taunggyi,Capital Partners Ltd.
T004905,2025-01-17,PROD-010,Webcam 1080p HD,Electronics,4,180000,720000,Customer-032,Taunggyi,Capital Partners Ltd.
T005245,2025-01-18,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,25500,153000,Customer-032,Taunggyi,Capital Partners Ltd.
T005246,2025-01-18,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-032,Taunggyi,Capital Partners Ltd.
T005537,2025-01-19,PROD-002,Wireless Mechanical Keyboard,Electronics,9,380000,3420000,Customer-032,Taunggyi,Capital Partners Ltd.
T005538,2025-01-19,PROD-002,Wireless Mechanical Keyboard,Electronics,4,380000,1520000,Customer-032,Taunggyi,Capital Partners Ltd.
T005539,2025-01-19,PROD-007,USB-C Docking Station,Electronics,8,340000,2720000,Customer-032,Taunggyi,Capital Partners Ltd.
T005540,2025-01-19,PROD-005,Noise-Cancelling Headphones,Electronics,6,900000,5400000,Customer-032,Taunggyi,Capital Partners Ltd.
T005840,2025-01-20,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-032,Taunggyi,Capital Partners Ltd.
T005841,2025-01-20,PROD-007,USB-C Docking Station,Electronics,7,340000,2380000,Customer-032,Taunggyi,Capital Partners Ltd.
T005842,2025-01-20,PROD-004,Standing Desk Converter,Furniture,2,500000,1000000,Customer-032,Taunggyi,Capital Partners Ltd.
T006160,2025-01-21,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,70000,560000,Customer-032,Taunggyi,Capital Partners Ltd.
T006161,2025-01-21,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,25500,229500,Customer-032,Taunggyi,Capital Partners Ltd.
T006162,2025-01-21,PROD-001,Ergonomic Mesh Chair,Furniture,1,750000,750000,Customer-032,Taunggyi,Capital Partners Ltd.
T006163,2025-01-21,PROD-005,Noise-Cancelling Headphones,Electronics,1,900000,900000,Customer-032,Taunggyi,Capital Partners Ltd.
T006472,2025-01-22,PROD-009,Adjustable Monitor Arm,Furniture,9,195000,1755000,Customer-032,Taunggyi,Capital Partners Ltd.
T006473,2025-01-22,PROD-001,Ergonomic Mesh Chair,Furniture,4,750000,3000000,Customer-032,Taunggyi,Capital Partners Ltd.
T006785,2025-01-23,PROD-009,Adjustable Monitor Arm,Furniture,6,195000,1170000,Customer-032,Taunggyi,Capital Partners Ltd.
T007108,2025-01-24,PROD-010,Webcam 1080p HD,Electronics,8,180000,1440000,Customer-032,Taunggyi,Capital Partners Ltd.
T007109,2025-01-24,PROD-010,Webcam 1080p HD,Electronics,5,180000,900000,Customer-032,Taunggyi,Capital Partners Ltd.
T007110,2025-01-24,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-032,Taunggyi,Capital Partners Ltd.
T007415,2025-01-25,PROD-002,Wireless Mechanical Keyboard,Electronics,3,380000,1140000,Customer-032,Taunggyi,Capital Partners Ltd.
T007416,2025-01-25,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-032,Taunggyi,Capital Partners Ltd.
T007417,2025-01-25,PROD-004,Standing Desk Converter,Furniture,1,500000,500000,Customer-032,Taunggyi,Capital Partners Ltd.
T007418,2025-01-25,PROD-003,27-inch 4K Monitor,Electronics,3,1200000,3600000,Customer-032,Taunggyi,Capital Partners Ltd.
T007744,2025-01-26,PROD-002,Wireless Mechanical Keyboard,Electronics,7,380000,2660000,Customer-032,Taunggyi,Capital Partners Ltd.
T007745,2025-01-26,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-032,Taunggyi,Capital Partners Ltd.
T008064,2025-01-27,PROD-004,Standing Desk Converter,Furniture,2,500000,1000000,Customer-032,Taunggyi,Capital Partners Ltd.
T008065,2025-01-27,PROD-001,Ergonomic Mesh Chair,Furniture,9,750000,6750000,Customer-032,Taunggyi,Capital Partners Ltd.
T008066,2025-01-27,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-032,Taunggyi,Capital Partners Ltd.
T008350,2025-01-28,PROD-004,Standing Desk Converter,Furniture,9,500000,4500000,Customer-032,Taunggyi,Capital Partners Ltd.
T008351,2025-01-28,PROD-001,Ergonomic Mesh Chair,Furniture,5,750000,3750000,Customer-032,Taunggyi,Capital Partners Ltd.
T008352,2025-01-28,PROD-010,Webcam 1080p HD,Electronics,9,180000,1620000,Customer-032,Taunggyi,Capital Partners Ltd.
T008353,2025-01-28,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-032,Taunggyi,Capital Partners Ltd.
T008354,2025-01-28,PROD-007,USB-C Docking Station,Electronics,2,340000,680000,Customer-032,Taunggyi,Capital Partners Ltd.
T008645,2025-01-29,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-032,Taunggyi,Capital Partners Ltd.
T008646,2025-01-29,PROD-005,Noise-Cancelling Headphones,Electronics,3,900000,2700000,Customer-032,Taunggyi,Capital Partners Ltd.
T008647,2025-01-29,PROD-001,Ergonomic Mesh Chair,Furniture,9,750000,6750000,Customer-032,Taunggyi,Capital Partners Ltd.
T008648,2025-01-29,PROD-010,Webcam 1080p HD,Electronics,7,180000,1260000,Customer-032,Taunggyi,Capital Partners Ltd.
T008649,2025-01-29,PROD-004,Standing Desk Converter,Furniture,1,500000,500000,Customer-032,Taunggyi,Capital Partners Ltd.
T008926,2025-01-30,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-032,Taunggyi,Capital Partners Ltd.
T008927,2025-01-30,PROD-003,27-inch 4K Monitor,Electronics,9,1200000,10800000,Customer-032,Taunggyi,Capital Partners Ltd.
T008928,2025-01-30,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-032,Taunggyi,Capital Partners Ltd.
T008929,2025-01-30,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-032,Taunggyi,Capital Partners Ltd.
T009238,2025-01-31,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-032,Taunggyi,Capital Partners Ltd.
T009239,2025-01-31,PROD-005,Noise-Cancelling Headphones,Electronics,10,900000,9000000,Customer-032,Taunggyi,Capital Partners Ltd.
T009240,2025-01-31,PROD-010,Webcam 1080p HD,Electronics,1,180000,180000,Customer-032,Taunggyi,Capital Partners Ltd.
T009241,2025-01-31,PROD-004,Standing Desk Converter,Furniture,8,500000,4000000,Customer-032,Taunggyi,Capital Partners Ltd.
T009242,2025-01-31,PROD-010,Webcam 1080p HD,Electronics,8,180000,1440000,Customer-032,Taunggyi,Capital Partners Ltd.
T009243,2025-01-31,PROD-003,27-inch 4K Monitor,Electronics,6,1200000,7200000,Customer-032,Taunggyi,Capital Partners Ltd.
T009244,2025-01-31,PROD-001,Ergonomic Mesh Chair,Furniture,8,750000,6000000,Customer-032,Taunggyi,Capital Partners Ltd.
T009245,2025-01-31,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,25500,51000,Customer-032,Taunggyi,Capital Partners Ltd.
T009559,2025-02-01,PROD-003,27-inch 4K Monitor,Electronics,3,1200000,3600000,Customer-032,Taunggyi,Capital Partners Ltd.
T009560,2025-02-01,PROD-003,27-inch 4K Monitor,Electronics,4,1200000,4800000,Customer-032,Taunggyi,Capital Partners Ltd.
T009561,2025-02-01,PROD-001,Ergonomic Mesh Chair,Furniture,3,750000,2250000,Customer-032,Taunggyi,Capital Partners Ltd.
T009562,2025-02-01,PROD-002,Wireless Mechanical Keyboard,Electronics,9,380000,3420000,Customer-032,Taunggyi,Capital Partners Ltd.
T009563,2025-02-01,PROD-004,Standing Desk Converter,Furniture,10,500000,5000000,Customer-032,Taunggyi,Capital Partners Ltd.
T009564,2025-02-01,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-032,Taunggyi,Capital Partners Ltd.
T009868,2025-02-02,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-032,Taunggyi,Capital Partners Ltd.
T009869,2025-02-02,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-032,Taunggyi,Capital Partners Ltd.
T009870,2025-02-02,PROD-010,Webcam 1080p HD,Electronics,9,180000,1620000,Customer-032,Taunggyi,Capital Partners Ltd.
T009871,2025-02-02,PROD-003,27-inch 4K Monitor,Electronics,2,1200000,2400000,Customer-032,Taunggyi,Capital Partners Ltd.
T010181,2025-02-03,PROD-004,Standing Desk Converter,Furniture,2,500000,1000000,Customer-032,Taunggyi,Capital Partners Ltd.
T010182,2025-02-03,PROD-009,Adjustable Monitor Arm,Furniture,7,195000,1365000,Customer-032,Taunggyi,Capital Partners Ltd.
T010183,2025-02-03,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-032,Taunggyi,Capital Partners Ltd.
T010184,2025-02-03,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,25500,102000,Customer-032,Taunggyi,Capital Partners Ltd.
T010497,2025-02-04,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,70000,280000,Customer-032,Taunggyi,Capital Partners Ltd.
T011120,2025-02-06,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,70000,560000,Customer-032,Taunggyi,Capital Partners Ltd.
T011410,2025-02-07,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,70000,140000,Customer-032,Taunggyi,Capital Partners Ltd.
T011411,2025-02-07,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-032,Taunggyi,Capital Partners Ltd.
T011699,2025-02-08,PROD-003,27-inch 4K Monitor,Electronics,9,1200000,10800000,Customer-032,Taunggyi,Capital Partners Ltd.
T012004,2025-02-09,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,70000,490000,Customer-032,Taunggyi,Capital Partners Ltd.
T012005,2025-02-09,PROD-001,Ergonomic Mesh Chair,Furniture,5,750000,3750000,Customer-032,Taunggyi,Capital Partners Ltd.
T012006,2025-02-09,PROD-007,USB-C Docking Station,Electronics,8,340000,2720000,Customer-032,Taunggyi,Capital Partners Ltd.
T012007,2025-02-09,PROD-002,Wireless Mechanical Keyboard,Electronics,7,380000,2660000,Customer-032,Taunggyi,Capital Partners Ltd.
T012333,2025-02-10,PROD-003,27-inch 4K Monitor,Electronics,5,1200000,6000000,Customer-032,Taunggyi,Capital Partners Ltd.
T012334,2025-02-10,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,25500,229500,Customer-032,Taunggyi,Capital Partners Ltd.
T012619,2025-02-11,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-032,Taunggyi,Capital Partners Ltd.
T012934,2025-02-12,PROD-010,Webcam 1080p HD,Electronics,7,180000,1260000,Customer-032,Taunggyi,Capital Partners Ltd.
T012935,2025-02-12,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-032,Taunggyi,Capital Partners Ltd.
T012936,2025-02-12,PROD-008,Executive Ballpoint Pen Box,Office Supplies,1,70000,70000,Customer-032,Taunggyi,Capital Partners Ltd.
T012937,2025-02-12,PROD-001,Ergonomic Mesh Chair,Furniture,2,750000,1500000,Customer-032,Taunggyi,Capital Partners Ltd.
T012938,2025-02-12,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-032,Taunggyi,Capital Partners Ltd.
T012939,2025-02-12,PROD-004,Standing Desk Converter,Furniture,3,500000,1500000,Customer-032,Taunggyi,Capital Partners Ltd.
T013229,2025-02-13,PROD-002,Wireless Mechanical Keyboard,Electronics,8,380000,3040000,Customer-032,Taunggyi,Capital Partners Ltd.
T013540,2025-02-14,PROD-010,Webcam 1080p HD,Electronics,8,180000,1440000,Customer-032,Taunggyi,Capital Partners Ltd.
T013541,2025-02-14,PROD-010,Webcam 1080p HD,Electronics,8,180000,1440000,Customer-032,Taunggyi,Capital Partners Ltd.
T013542,2025-02-14,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-032,Taunggyi,Capital Partners Ltd.
T013543,2025-02-14,PROD-005,Noise-Cancelling Headphones,Electronics,7,900000,6300000,Customer-032,Taunggyi,Capital Partners Ltd.
T013837,2025-02-15,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-032,Taunggyi,Capital Partners Ltd.
T013838,2025-02-15,PROD-004,Standing Desk Converter,Furniture,4,500000,2000000,Customer-032,Taunggyi,Capital Partners Ltd.
T013839,2025-02-15,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,70000,490000,Customer-032,Taunggyi,Capital Partners Ltd.
T013840,2025-02-15,PROD-003,27-inch 4K Monitor,Electronics,2,1200000,2400000,Customer-032,Taunggyi,Capital Partners Ltd.
T014126,2025-02-16,PROD-007,USB-C Docking Station,Electronics,2,340000,680000,Customer-032,Taunggyi,Capital Partners Ltd.
T014127,2025-02-16,PROD-003,27-inch 4K Monitor,Electronics,1,1200000,1200000,Customer-032,Taunggyi,Capital Partners Ltd.
T014430,2025-02-17,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-032,Taunggyi,Capital Partners Ltd.
T014431,2025-02-17,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-032,Taunggyi,Capital Partners Ltd.
T014432,2025-02-17,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,25500,51000,Customer-032,Taunggyi,Capital Partners Ltd.
T014701,2025-02-18,PROD-009,Adjustable Monitor Arm,Furniture,7,195000,1365000,Customer-032,Taunggyi,Capital Partners Ltd.
T014702,2025-02-18,PROD-009,Adjustable Monitor Arm,Furniture,4,195000,780000,Customer-032,Taunggyi,Capital Partners Ltd.
T014703,2025-02-18,PROD-004,Standing Desk Converter,Furniture,1,500000,500000,Customer-032,Taunggyi,Capital Partners Ltd.
T014704,2025-02-18,PROD-002,Wireless Mechanical Keyboard,Electronics,10,380000,3800000,Customer-032,Taunggyi,Capital Partners Ltd.
T014705,2025-02-18,PROD-003,27-inch 4K Monitor,Electronics,1,1200000,1200000,Customer-032,Taunggyi,Capital Partners Ltd.
